month,carrier,origin,arr_delay
3,UA,LGA,0
3,UA,EWR,2
3,UA,EWR,1
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,8
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,8
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,20
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,36
3,UA,LGA,3
3,UA,EWR,0
3,AA,LGA,0
3,AA,LGA,20
3,AA,LGA,NA
3,AA,LGA,NA
3,UA,EWR,NA
3,UA,LGA,NA
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,5
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,13
3,AA,LGA,22
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,81
3,AA,LGA,143
3,AA,LGA,156
3,AA,LGA,NA
3,AA,LGA,NA
3,UA,LGA,NA
3,UA,LGA,NA
3,UA,LGA,NA
3,UA,LGA,NA
3,UA,LGA,NA
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,1
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,1
3,UA,EWR,0
3,AA,LGA,6
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,5
3,UA,LGA,57
3,UA,LGA,125
3,UA,EWR,28
3,UA,LGA,70
3,UA,EWR,11
3,AA,LGA,84
3,UA,LGA,52
3,AA,LGA,NA
3,AA,LGA,NA
3,AA,LGA,NA
3,UA,EWR,NA
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,UA,EWR,11
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,30
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,99
3,UA,EWR,0
3,AA,LGA,4
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,20
3,AA,LGA,NA
3,AA,LGA,NA
3,UA,LGA,NA
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,7
3,AA,LGA,44
3,UA,EWR,33
3,AA,LGA,45
3,UA,LGA,77
3,AA,LGA,36
3,UA,LGA,20
3,AA,LGA,125
3,AA,LGA,255
3,AA,LGA,163
3,AA,LGA,164
3,UA,EWR,88
3,UA,LGA,225
3,UA,LGA,107
3,AA,LGA,90
3,AA,LGA,0
3,UA,EWR,274
3,UA,EWR,54
3,AA,LGA,54
3,UA,EWR,196
3,UA,EWR,70
3,AA,LGA,106
3,UA,LGA,227
3,AA,LGA,117
3,UA,LGA,203
3,AA,LGA,39
3,UA,EWR,173
3,AA,LGA,166
3,UA,EWR,NA
3,UA,LGA,NA
3,UA,LGA,NA
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,5
3,UA,EWR,107
3,UA,EWR,15
3,UA,EWR,2
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,2
3,UA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,39
3,UA,LGA,1
3,AA,LGA,48
3,UA,EWR,0
3,UA,EWR,18
3,UA,LGA,17
3,UA,EWR,0
3,AA,LGA,51
3,AA,LGA,33
3,UA,EWR,20
3,UA,LGA,6
3,AA,LGA,56
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,3
3,AA,LGA,0
3,UA,LGA,4
3,UA,EWR,9
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,6
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,7
3,UA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,33
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,3
3,AA,LGA,0
3,UA,EWR,2
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,23
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,14
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,30
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,20
3,UA,LGA,126
3,AA,LGA,0
3,UA,LGA,77
3,UA,LGA,47
3,AA,LGA,65
3,UA,EWR,144
3,UA,LGA,48
3,AA,LGA,26
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,7
3,UA,LGA,0
3,AA,LGA,72
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,5
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,384
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,12
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,8
3,UA,LGA,28
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,53
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,40
3,AA,LGA,21
3,UA,LGA,10
3,AA,LGA,15
3,AA,LGA,9
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,10
3,AA,LGA,31
3,UA,LGA,3
3,AA,LGA,11
3,UA,EWR,15
3,UA,EWR,24
3,UA,LGA,36
3,AA,LGA,16
3,AA,LGA,67
3,UA,LGA,10
3,AA,LGA,0
3,UA,EWR,124
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,29
3,UA,LGA,60
3,AA,LGA,51
3,AA,LGA,28
3,UA,EWR,10
3,UA,EWR,6
3,UA,EWR,4
3,AA,LGA,18
3,UA,LGA,43
3,UA,LGA,4
3,UA,EWR,54
3,UA,EWR,19
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,10
3,AA,LGA,0
3,UA,EWR,16
3,AA,LGA,10
3,UA,LGA,0
3,UA,EWR,6
3,AA,LGA,0
3,UA,LGA,7
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,1
3,UA,EWR,14
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,9
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,48
3,AA,LGA,21
3,UA,LGA,15
3,UA,EWR,27
3,AA,LGA,15
3,UA,EWR,11
3,AA,LGA,0
3,UA,EWR,1
3,AA,LGA,1
3,AA,LGA,0
3,UA,LGA,37
3,UA,EWR,NA
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,21
3,UA,LGA,21
3,UA,EWR,0
3,AA,LGA,16
3,UA,LGA,32
3,AA,LGA,24
3,UA,LGA,26
3,AA,LGA,35
3,AA,LGA,2
3,AA,LGA,21
3,UA,LGA,34
3,UA,EWR,53
3,UA,EWR,21
3,AA,LGA,38
3,UA,EWR,4
3,AA,LGA,44
3,UA,LGA,4
3,UA,EWR,4
3,AA,LGA,0
3,AA,LGA,94
3,UA,LGA,22
3,UA,EWR,3
3,AA,LGA,14
3,UA,EWR,74
3,UA,LGA,110
3,AA,LGA,68
3,UA,EWR,177
3,AA,LGA,83
3,UA,LGA,NA
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,10
3,UA,EWR,0
3,UA,LGA,3
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,44
3,AA,LGA,5
3,UA,EWR,0
3,UA,LGA,16
3,UA,EWR,0
3,AA,LGA,16
3,UA,EWR,9
3,AA,LGA,5
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,82
3,UA,EWR,0
3,AA,LGA,11
3,UA,LGA,54
3,UA,LGA,15
3,UA,EWR,0
3,AA,LGA,8
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,NA
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,6
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,3
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,14
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,23
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,4
3,UA,LGA,0
3,AA,LGA,2
3,UA,EWR,0
3,UA,LGA,35
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,69
3,UA,LGA,0
3,AA,LGA,50
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,41
3,AA,LGA,0
3,UA,EWR,19
3,UA,LGA,0
3,UA,LGA,50
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,35
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,42
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,2
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,20
3,UA,EWR,13
3,UA,EWR,0
3,UA,EWR,164
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,4
3,AA,LGA,0
3,UA,EWR,9
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,1
3,UA,EWR,0
3,UA,EWR,4
3,AA,LGA,0
3,UA,LGA,340
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,31
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,38
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,10
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,20
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,6
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,27
3,AA,LGA,0
3,UA,EWR,30
3,UA,LGA,45
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,75
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,7
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,UA,LGA,10
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,103
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,13
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,8
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,27
3,UA,EWR,0
3,UA,EWR,0
3,UA,EWR,87
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,UA,LGA,34
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,146
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,2
4,AA,LGA,2
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,EWR,32
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,2
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,6
4,UA,EWR,82
4,AA,LGA,0
4,UA,LGA,NA
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,18
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,5
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,11
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,68
4,AA,LGA,0
4,AA,LGA,71
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,5
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,9
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,1
4,UA,LGA,21
4,AA,LGA,14
4,UA,EWR,36
4,UA,LGA,0
4,AA,LGA,2
4,UA,EWR,2
4,AA,LGA,0
4,UA,LGA,11
4,UA,EWR,44
4,AA,LGA,0
4,UA,EWR,16
4,AA,LGA,0
4,UA,LGA,1
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,AA,LGA,36
4,AA,LGA,0
4,UA,EWR,21
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,UA,LGA,3
4,AA,LGA,0
4,UA,EWR,0
4,UA,EWR,18
4,AA,LGA,0
4,UA,EWR,50
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,20
4,AA,LGA,0
4,UA,EWR,11
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,51
4,UA,LGA,0
4,UA,EWR,4
4,AA,LGA,4
4,AA,LGA,15
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,45
4,UA,EWR,29
4,AA,LGA,97
4,AA,LGA,98
4,AA,LGA,40
4,AA,LGA,33
4,UA,LGA,102
4,AA,LGA,28
4,UA,EWR,0
4,UA,EWR,0
4,UA,LGA,93
4,UA,EWR,0
4,AA,LGA,110
4,AA,LGA,4
4,AA,LGA,83
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,21
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,38
4,AA,LGA,0
4,UA,EWR,NA
4,UA,LGA,NA
4,UA,LGA,NA
4,UA,LGA,4
4,AA,LGA,18
4,AA,LGA,12
4,UA,EWR,9
4,UA,LGA,0
4,UA,EWR,43
4,AA,LGA,53
4,UA,LGA,20
4,AA,LGA,92
4,AA,LGA,92
4,AA,LGA,78
4,UA,EWR,78
4,AA,LGA,81
4,UA,EWR,46
4,AA,LGA,18
4,UA,LGA,231
4,UA,EWR,88
4,AA,LGA,64
4,AA,LGA,90
4,AA,LGA,31
4,UA,LGA,69
4,AA,LGA,69
4,UA,EWR,135
4,UA,LGA,45
4,UA,EWR,6
4,UA,EWR,106
4,AA,LGA,84
4,UA,EWR,149
4,AA,LGA,122
4,AA,LGA,90
4,AA,LGA,82
4,AA,LGA,NA
4,AA,LGA,NA
4,UA,LGA,NA
4,UA,LGA,53
4,AA,LGA,NA
4,UA,EWR,95
4,AA,LGA,NA
4,UA,LGA,NA
4,AA,LGA,87
4,UA,EWR,119
4,AA,LGA,169
4,AA,LGA,84
4,UA,LGA,141
4,UA,LGA,171
4,UA,EWR,179
4,AA,LGA,132
4,UA,EWR,271
4,AA,LGA,176
4,UA,EWR,163
4,UA,LGA,377
4,UA,LGA,326
4,AA,LGA,193
4,UA,EWR,269
4,AA,LGA,236
4,UA,LGA,273
4,UA,EWR,280
4,AA,LGA,233
4,UA,EWR,120
4,AA,LGA,186
4,UA,LGA,208
4,AA,LGA,146
4,UA,EWR,245
4,UA,LGA,192
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,UA,LGA,NA
4,UA,EWR,NA
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,5
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,60
4,UA,EWR,14
4,AA,LGA,115
4,AA,LGA,97
4,AA,LGA,91
4,AA,LGA,98
4,UA,EWR,137
4,UA,EWR,95
4,UA,LGA,135
4,UA,LGA,243
4,UA,EWR,56
4,AA,LGA,123
4,UA,LGA,150
4,UA,EWR,44
4,AA,LGA,118
4,AA,LGA,106
4,AA,LGA,124
4,AA,LGA,10
4,UA,EWR,19
4,UA,EWR,91
4,AA,LGA,53
4,UA,LGA,177
4,UA,LGA,69
4,UA,EWR,34
4,UA,LGA,21
4,AA,LGA,95
4,AA,LGA,111
4,UA,EWR,100
4,AA,LGA,66
4,AA,LGA,NA
4,AA,LGA,NA
4,UA,LGA,NA
4,UA,LGA,NA
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,8
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,11
4,AA,LGA,0
4,UA,LGA,26
4,UA,EWR,0
4,AA,LGA,33
4,AA,LGA,15
4,AA,LGA,0
4,UA,LGA,13
4,UA,EWR,0
4,UA,LGA,51
4,UA,EWR,53
4,AA,LGA,85
4,AA,LGA,35
4,AA,LGA,23
4,UA,LGA,30
4,UA,EWR,0
4,AA,LGA,2
4,AA,LGA,0
4,UA,EWR,17
4,AA,LGA,0
4,UA,LGA,65
4,UA,EWR,24
4,UA,LGA,42
4,AA,LGA,7
4,UA,EWR,11
4,AA,LGA,26
